,Dystopia Residual,Family,Freedom,GDP,Generosity,Happiness Rank,Happiness Score,Health,Trust,name
104,2.2136472673950203,1.439729024734498,0.6177824260902404,1.3175092096023557,0.43280502519989017,8.2,7.313000025939942,0.8916179411087036,0.4000153404254914,New Zealand
105,2.5484561118316655,1.193653141937256,0.4860243693008422,0.6772778407745361,0.2571108433971406,46.8,6.027400019836426,0.716673192123413,0.14835559636878962,Nicaragua
106,2.1744886766357423,0.8023950009727479,0.385797739282608,0.12660506615161898,0.1990487691059112,133.8,4.104599975585939,0.28283900140571594,0.13354458923816678,Niger
107,2.645288107833862,1.009614096603394,0.380966513086319,0.7150532512207033,0.2302934392967224,90.4,5.127399976348877,0.11221314604759217,0.03398431321442128,Nigeria
108,1.6941692064921068,1.0248811257171633,0.46581120840072626,1.2887937703832,0.26391856770833333,63.0,5.758666647593181,0.8665424127515157,0.15464445080916098,North Cyprus
109,1.5950000000000002,1.294,0.345,0.983,0.185,84.0,5.274,0.838,0.034,North Macedonia
110,1.5245000000000002,1.2315,0.456,1.246,0.185,61.0,5.7765,0.9755,0.158,Northern Cyprus
111,2.4061973306579576,1.431074711914062,0.6380485174789428,1.519380636871338,0.328990447462082,2.8,7.541000035858154,0.8733333005905152,0.34395076690483106,Norway
112,2.4748900000000003,1.08182,0.63274,1.36011,0.21541999999999997,22.0,6.853,0.76276,0.32524000000000003,Oman
113,2.9858878580474864,0.6088301379127502,0.229891052315712,0.667894706123352,0.2800012038345336,79.0,5.344000010681151,0.45575355662727357,0.1157576133494378,Pakistan
114,1.9812740551910406,1.0523034317245479,0.233628212343216,0.6568318455047608,0.1054446347808838,106.6,4.736600019073486,0.6136513947181703,0.09329252041435242,Palestinian Territories
115,2.5276539909973144,1.2881625097503662,0.5388793668022156,1.1482676871948239,0.186139387848854,27.6,6.53800002822876,0.7760232269210816,0.0729827847943306,Panama
116,1.9650406980743398,1.38403297593689,0.5059695583515168,0.8552234634552001,0.2331021315307618,64.0,5.666600006103516,0.6430361386642456,0.0802891826877594,Paraguay
117,2.3453878860321042,1.105782076957702,0.4449965757808686,0.96508705443573,0.11938194298076618,63.0,5.728400030517578,0.7036552226753234,0.04417181730818748,Peru
118,2.021808950317382,1.154569514976502,0.5920409348945617,0.7914378430824279,0.1794326846408844,76.8,5.387399965667724,0.5379018109321595,0.11033837860536574,Philippines
119,1.9735445632934578,1.331608394065856,0.5064924223175049,1.2090375725555418,0.1390971933164596,49.0,5.980800009918212,0.7668170695991516,0.05408556123876572,Poland
120,1.3278905409851078,1.2620126036682122,0.5060850599212646,1.23203105897522,0.09024054250240325,82.8,5.304600034332276,0.8695327083244324,0.01677189033734798,Portugal
121,3.0076,1.08113,0.46823000000000004,1.35943,0.22202,15.0,7.039,0.77758,0.12275,Puerto Rico
122,1.4882888840637198,1.1697073759536738,0.6040641966705322,1.743691137207032,0.2912167740077972,32.0,6.4218,0.7687316175575256,0.35597385112190244,Qatar
123,2.225592296768188,1.043000258094788,0.4329607484912872,1.14176678226471,0.1141779835453034,62.8,5.698399961853028,0.7362156624641418,0.004733580139786007,Romania
124,2.200539482849122,1.337812477737426,0.36007862231445326,1.197139619430542,0.04572276448130608,59.2,5.798599964141846,0.6263038667526246,0.030974576205730436,Russia
125,0.629134247085571,0.7884534046287536,0.5816107705993653,0.322057178647995,0.22631120587348938,152.0,3.4385999912261958,0.41754296146202075,0.4734680027713776,Rwanda
126,2.3163939375,1.1813795197906498,0.4174541144886016,1.439512711036682,0.12344920277690878,33.4,6.37599997253418,0.6662136659469604,0.231550450958252,Saudi Arabia
127,1.8494412297363279,1.036208382148742,0.35084045334434505,0.433285804485321,0.1747857786340714,121.0,4.393999969482422,0.45066657051467895,0.09868008959341038,Senegal
128,2.011094885375976,1.1666239594802859,0.22739310564994822,1.000643515853882,0.17816117676353457,78.8,5.339199996185302,0.7167889342613221,0.038492756121873854,Serbia
129,2.69311397845459,0.844369208995819,0.33958953819274895,0.317502185743332,0.24737818028450018,116.4,4.5592000221252444,0.04951295077949762,0.06778303520822526,Sierra Leone
130,1.381424399902344,1.2310788726959219,0.553412113899231,1.592137533981324,0.30321519629669175,28.0,6.542800005340576,1.0141864789848327,0.46725555700683596,Singapore
131,2.2433633302764897,1.3797458484497078,0.3070474929180146,1.246006711509704,0.13656889618396761,41.4,6.108400009918212,0.7724845822219847,0.02319817032790184,Slovakia
132,1.5732734597778315,1.3622997641525258,0.5819531615142822,1.2605311909103398,0.21146181865406044,55.0,5.887999979400634,0.8529416455993651,0.045469795757770534,Slovenia
133,3.13655114238739,0.6168203379821777,0.6007267389965056,0.00566079607233405,0.26122032779455173,94.75,5.060250005722045,0.1529122842782735,0.2865525809049608,Somalia
134,2.43801,0.75862,0.3913,0.25558000000000003,0.51479,97.0,5.0569999999999995,0.33108000000000004,0.36794,Somaliland Region
135,2.11032,0.95152,0.46581999999999996,0.18847,0.5031800000000001,91.0,5.0569999999999995,0.43873,0.39928,Somaliland region
136,1.521947720733642,1.2581997264785758,0.428229347114563,0.9798697411346439,0.1257304759817124,108.2,4.67519999923706,0.28981401407527924,0.07129989948081969,South Africa
137,2.075861601577758,1.046190888153076,0.24893633318138125,1.314553688591004,0.1860968734378814,54.0,5.885399964141846,0.9486088152084349,0.06520253371810913,South Korea
138,1.8632143461799626,0.4923782819366455,0.11642060893654825,0.3585471564388275,0.24266520422458648,150.0,3.3825000200271598,0.198324000968933,0.11098587832450874,South Sudan
